2.066399999999999867e-04 9.949691343480773220e-01 3.799065585131037602e-08
2.479679999999999948e-04 1.000625666987481788e+00 7.989857565435474944e-08
3.099600000000000207e-04 9.999402483381509832e-01 1.988062868137111397e-07
4.132799999999999733e-04 9.999281192808483487e-01 6.370137482821659462e-07
4.959359999999999897e-04 9.999190207417884002e-01 1.322011000470465702e-06
6.199200000000000413e-04 9.998856189731715194e-01 3.213999467465514835e-06
6.525473999999999858e-04 9.998719691526161135e-01 3.937002689895639585e-06
6.888000000000000459e-04 9.998587469729600663e-01 4.871996122933691424e-06
7.293176999999999646e-04 9.998401239072455260e-01 6.101001991640610840e-06
7.749000000000000245e-04 9.998195498404743864e-01 7.735999222078514088e-06
8.265599999999999467e-04 9.997939121410081009e-01 9.957000622032374925e-06
8.855999999999999506e-04 9.997627123255439230e-01 1.301999991241263502e-05
9.537230999999999964e-04 9.997240289787383549e-01 1.734999955955733974e-05
1.033199999999999960e-03 9.996747808225481258e-01 2.363999952887774447e-05
1.127126999999999903e-03 9.996114640619674363e-01 3.300999976349155946e-05
1.239840000000000083e-03 9.995282695698162190e-01 4.748000030069897252e-05
1.305095000000000040e-03 9.994765031292396351e-01 5.768000010219095062e-05
1.377600000000000092e-03 9.994157352695581809e-01 7.073999997384217619e-05
1.458635000000000010e-03 9.993440588072376451e-01 8.770999994670423852e-05
1.549800000000000049e-03 9.992592814191605388e-01 1.100000000088989456e-04
1.653119999999999893e-03 9.991574411763254338e-01 1.399000000453202595e-04
1.771199999999999901e-03 9.990340928328099723e-01 1.804999999940720939e-04
1.907445999999999925e-03 9.988832027410863290e-01 2.368000000613793238e-04
2.066399999999999921e-03 9.986981931834685300e-01 3.167999999418014937e-04
2.254255000000000148e-03 9.984678429323727844e-01 4.332000000293412885e-04
2.479680000000000165e-03 9.981828229608192826e-01 6.076000000238499779e-04
2.755200000000000184e-03 9.978283959406811787e-01 8.779000000521904913e-04
3.099600000000000098e-03 9.974263659018353101e-01 1.314000000129324133e-03
3.262736999999999929e-03 9.972579488798606340e-01 1.561000000188057790e-03
3.444000000000000013e-03 9.971032688739037697e-01 1.867000000236112081e-03
3.646588000000000086e-03 9.969949789177755539e-01 2.251000000185648768e-03
3.757091000000000163e-03 9.969205288452235303e-01 2.445169705859656824e-03
3.874499999999999906e-03 9.967021279145347190e-01 2.718670015629079915e-03
3.936000000000000262e-03 9.965485389888510959e-01 3.291150160782318080e-03
3.999484000000000199e-03 9.969444287558834050e-01 4.079670007009512413e-03
4.012426999999999834e-03 9.971494187371118256e-01 4.245000001119192921e-03
4.025454999999999832e-03 9.974927487318087094e-01 4.360000001172299397e-03
4.038566999999999851e-03 9.978410787249908376e-01 4.221000001163370541e-03
4.051764999999999707e-03 9.979724087181117698e-01 3.979670007571611996e-03
4.065049000000000266e-03 9.979944087184992041e-01 3.891000001097564241e-03
4.078420999999999609e-03 9.980960687050861591e-01 3.853000001138516453e-03
4.091881000000000337e-03 9.982500687061015565e-01 3.712000001092907904e-03
4.105430999999999664e-03 9.982203986993678502e-01 3.414670007695816498e-03
4.119069999999999850e-03 9.980447286908882276e-01 3.324000001029542902e-03
4.132799999999999842e-03 9.978183886778861922e-01 3.285000001060502106e-03
4.146621999999999982e-03 9.976543886795130600e-01 3.507000001126638414e-03
4.160536999999999742e-03 9.976373886793509227e-01 3.678000001182190476e-03
4.174544999999999992e-03 9.974997186727609932e-01 3.850000001263082644e-03
4.188649000000000018e-03 9.976220486644599150e-01 4.446000001495432549e-03
4.202847000000000006e-03 9.980593786583094040e-01 4.672670008711358319e-03
4.217142999999999586e-03 9.984783786578298459e-01 4.848000001661440829e-03
4.231536000000000151e-03 9.990914764534986059e-01 4.969670008876561629e-03
4.244574000000000090e-03 9.996077414506485681e-01 4.662000001629387942e-03
4.246027999999999782e-03 9.997505874762386835e-01 4.877670008484566097e-03
4.250394000000000221e-03 1.000581173447367300e+00 5.092000001794642731e-03
4.251852000000000409e-03 1.000866640448372147e+00 4.719000001657968138e-03
4.253311000000000071e-03 1.001063038643909442e+00 4.184670008726105485e-03
4.259154999999999712e-03 1.000610933749531695e+00 2.745000000961490480e-03
4.260619000000000212e-03 1.000366632745919748e+00 2.586000000915356957e-03
4.275310000000000048e-03 9.990293488360659779e-01 2.763670008328404561e-03
4.290104000000000313e-03 9.986083686350518684e-01 3.263000001192538965e-03
4.304999999999999799e-03 9.984686986305288947e-01 3.602000001332937400e-03
4.320000000000000055e-03 9.979576986293013929e-01 3.999670008893518175e-03
4.327539000000000038e-03 9.974150286209595428e-01 4.829670009321144868e-03
4.335104999999999688e-03 9.966573586132030371e-01 6.486670010082880647e-03
4.338139000000000405e-03 9.972440286210338956e-01 8.954670010890010759e-03
4.339657000000000237e-03 9.977993586135858184e-01 9.821670011360444930e-03
4.341176999999999883e-03 9.988293586140630786e-01 1.045000000403795495e-02
4.342697000000000397e-03 1.000131584707662835e+00 1.085000000414800513e-02
4.344218999999999858e-03 1.001357028627126722e+00 1.111670007870172415e-02
4.345741999999999661e-03 1.002525028622990311e+00 1.083000000407291497e-02
4.347265000000000330e-03 1.003647358615676888e+00 1.025000000392517659e-02
4.348789999999999947e-03 1.004671098763258996e+00 9.605000002263408901e-03
4.350315999999999905e-03 1.005472368639112046e+00 8.906670010476026508e-03
4.351843000000000204e-03 1.006086698632190357e+00 8.070670010298531399e-03
4.354900000000000090e-03 1.006948698632722961e+00 6.350670009658060909e-03
4.357960999999999606e-03 1.007283018603169378e+00 4.546670009423164557e-03
4.361026999999999959e-03 1.007023348590188272e+00 2.780000001131383534e-03
4.364096999999999942e-03 1.006094698618388739e+00 1.007000000381971447e-03
4.365634000000000181e-03 1.005564018690467076e+00 5.708000001757144743e-04
4.373333000000000081e-03 1.003397688539225285e+00 2.996000001375860870e-04
4.381059999999999989e-03 1.002425622176966735e+00 2.461670007168139133e-04
4.396596000000000011e-03 1.001345951712772964e+00 1.937000000555647299e-04
4.427999999999999645e-03 1.000253483499087270e+00 1.987670008201963443e-04
4.508508999999999954e-03 9.990334794508358707e-01 2.117670008996029498e-04
4.591999999999999728e-03 9.983625915766378700e-01 2.258000000957573455e-04
4.768615999999999827e-03 9.974658915765464151e-01 2.573670010137230589e-04
5.165999999999999585e-03 9.961244243866145265e-01 3.389670012631565399e-04
