2.000000000000000111e-01 1.639000000000000012e+00 2.526999999999999802e-01
2.200000000000000011e-01 1.646269999999999900e+00 2.967520000000000158e-01
2.399999999999999911e-01 1.673659999999999926e+00 3.064669999999999894e-01
2.600000000000000089e-01 1.699300000000000033e+00 2.980329999999999924e-01
2.800000000000000266e-01 1.720269999999999966e+00 2.840529999999999999e-01
2.999999999999999889e-01 1.739319999999999977e+00 2.679130000000000122e-01
3.200000000000000067e-01 1.755980000000000096e+00 2.488710000000000089e-01
3.400000000000000244e-01 1.769519999999999982e+00 2.268340000000000078e-01
3.599999999999999867e-01 1.777879999999999905e+00 2.039439999999999864e-01
3.800000000000000044e-01 1.782359999999999944e+00 1.822060000000000068e-01
4.000000000000000222e-01 1.782999999999999918e+00 1.627000000000000113e-01
4.199999999999999845e-01 1.781619999999999981e+00 1.460430000000000061e-01
4.500000000000000111e-01 1.776899999999999924e+00 1.255449999999999899e-01
5.000000000000000000e-01 1.768000000000000016e+00 1.008000000000000007e-01
5.500000000000000444e-01 1.758110000000000062e+00 8.441700000000000592e-02
5.999999999999999778e-01 1.750019999999999909e+00 7.338799999999999490e-02
6.500000000000000222e-01 1.743319999999999981e+00 6.604699999999999460e-02
6.999999999999999556e-01 1.736739999999999950e+00 6.158700000000000285e-02
7.500000000000000000e-01 1.732029999999999959e+00 5.936600000000000210e-02
8.000000000000000444e-01 1.727999999999999980e+00 5.893999999999999934e-02
9.000000000000000222e-01 1.724229999999999929e+00 6.243300000000000238e-02
1.000000000000000000e+00 1.725999999999999979e+00 6.866700000000000581e-02
1.100000000000000089e+00 1.734050000000000091e+00 7.390599999999999947e-02
1.199999999999999956e+00 1.744879999999999987e+00 7.531200000000000394e-02
1.300000000000000044e+00 1.756399999999999961e+00 7.272000000000000686e-02
1.399999999999999911e+00 1.765600000000000058e+00 6.731900000000000384e-02
1.500000000000000000e+00 1.772550000000000070e+00 6.061899999999999927e-02
1.600000000000000089e+00 1.777400000000000091e+00 5.378999999999999754e-02
1.699999999999999956e+00 1.780880000000000019e+00 4.730000000000000177e-02
1.800000000000000044e+00 1.783519999999999994e+00 4.135799999999999893e-02
1.899999999999999911e+00 1.784899999999999931e+00 3.631500000000000006e-02
2.000000000000000000e+00 1.786000000000000032e+00 3.147199999999999998e-02
