2	1.7660437	0.0000187
2.00040008	1.7660401	0.0000187
2.00080032	1.7660365	0.0000187
2.00120072	1.7660328	0.0000187
2.001601281	1.7660292	0.0000187
2.002002002	1.7660257	0.0000187
2.002402883	1.7660221	0.0000188
2.002803925	1.7660184	0.0000188
2.003205128	1.7660148	0.0000188
2.003606492	1.7660112	0.0000188
2.004008016	1.7660077	0.0000188
2.004409701	1.7660041	0.0000188
2.004811548	1.7660004	0.0000188
2.005213555	1.7659968	0.0000188
2.005615724	1.7659932	0.0000188
2.006018054	1.7659897	0.0000189
2.006420546	1.765986	0.0000189
2.006823199	1.7659824	0.0000189
2.007226014	1.7659788	0.0000189
2.00762899	1.7659751	0.0000189
2.008032129	1.7659715	0.0000189
2.008435429	1.7659678	0.0000189
2.008838891	1.7659643	0.0000189
2.009242516	1.7659607	0.000019
2.009646302	1.765957	0.000019
2.010050251	1.7659534	0.000019
2.010454363	1.7659497	0.000019
2.010858637	1.7659461	0.000019
2.011263073	1.7659425	0.000019
2.011667673	1.7659388	0.000019
2.012072435	1.7659352	0.000019
2.01247736	1.7659315	0.000019
2.012882448	1.7659279	0.0000191
2.013287699	1.7659242	0.0000191
2.013693113	1.7659205	0.0000191
2.014098691	1.7659168	0.0000191
2.014504432	1.7659132	0.0000191
2.014910336	1.7659096	0.0000191
2.015316405	1.7659059	0.0000191
2.015722637	1.7659022	0.0000191
2.016129032	1.7658986	0.0000192
2.016535592	1.7658949	0.0000192
2.016942315	1.7658912	0.0000192
2.017349203	1.7658875	0.0000192
2.017756255	1.7658839	0.0000192
2.018163471	1.7658802	0.0000192
2.018570852	1.7658765	0.0000192
2.018978397	1.7658727	0.0000192
2.019386107	1.7658691	0.0000192
2.019793981	1.7658654	0.0000193
2.02020202	1.7658617	0.0000193
2.020610224	1.7658579	0.0000193
2.021018593	1.7658544	0.0000193
2.021427128	1.7658507	0.0000193
2.021835827	1.765847	0.0000193
2.022244692	1.7658432	0.0000193
2.022653722	1.7658395	0.0000193
2.023062917	1.7658358	0.0000194
2.023472278	1.7658321	0.0000194
2.023881805	1.7658284	0.0000194
2.024291498	1.7658247	0.0000194
2.024701357	1.765821	0.0000194
2.025111381	1.7658172	0.0000194
2.025521572	1.7658135	0.0000194
2.025931929	1.7658098	0.0000194
2.026342452	1.7658061	0.0000195
2.026753141	1.7658023	0.0000195
2.027163998	1.7657987	0.0000195
2.02757502	1.7657949	0.0000195
2.02798621	1.7657911	0.0000195
2.028397566	1.7657874	0.0000195
2.028809089	1.7657837	0.0000195
2.029220779	1.7657799	0.0000195
2.029632636	1.765776	0.0000196
2.030044661	1.7657723	0.0000196
2.030456853	1.7657686	0.0000196
2.030869212	1.7657648	0.0000196
2.031281739	1.7657611	0.0000196
2.031694433	1.7657574	0.0000196
2.032107295	1.7657536	0.0000196
2.032520325	1.7657499	0.0000196
2.032933523	1.7657461	0.0000196
2.033346889	1.7657423	0.0000197
2.033760423	1.7657386	0.0000197
2.034174125	1.7657348	0.0000197
2.034587996	1.765731	0.0000197
2.035002035	1.7657272	0.0000197
2.035416243	1.7657235	0.0000197
2.035830619	1.7657197	0.0000197
2.036245164	1.7657158	0.0000197
2.036659878	1.7657121	0.0000198
2.037074761	1.7657083	0.0000198
2.037489813	1.7657045	0.0000198
2.037905034	1.7657007	0.0000198
2.038320424	1.7656969	0.0000198
2.038735984	1.7656931	0.0000198
2.039151713	1.7656894	0.0000198
2.039567612	1.7656854	0.0000198
2.03998368	1.7656817	0.0000199
2.040399918	1.7656778	0.0000199
2.040816327	1.7656741	0.0000199
2.041232905	1.7656702	0.0000199
2.041649653	1.7656665	0.0000199
2.042066571	1.7656626	0.0000199
2.04248366	1.7656589	0.0000199
2.042900919	1.7656549	0.0000199
2.043318349	1.7656512	0.00002
2.043735949	1.7656473	0.00002
2.04415372	1.7656435	0.00002
2.044571662	1.7656397	0.00002
2.044989775	1.7656358	0.00002
2.045408059	1.765632	0.00002
2.045826514	1.7656282	0.00002
2.04624514	1.7656243	0.00002
2.046663938	1.7656205	0.0000201
2.047082907	1.7656167	0.0000201
2.047502048	1.7656128	0.0000201
2.04792136	1.7656089	0.0000201
2.048340844	1.7656051	0.0000201
2.0487605	1.7656013	0.0000201
2.049180328	1.7655973	0.0000201
2.049600328	1.7655935	0.0000201
2.0500205	1.7655897	0.0000202
2.050440845	1.7655858	0.0000202
2.050861362	1.765582	0.0000202
2.051282051	1.765578	0.0000202
2.051702913	1.7655742	0.0000202
2.052123948	1.7655703	0.0000202
2.052545156	1.7655663	0.0000202
2.052966537	1.7655625	0.0000203
2.05338809	1.7655586	0.0000203
2.053809817	1.7655548	0.0000203
2.054231717	1.7655509	0.0000203
2.054653791	1.7655469	0.0000203
2.055076038	1.7655431	0.0000203
2.055498458	1.7655392	0.0000203
2.055921053	1.7655352	0.0000203
2.056343821	1.7655314	0.0000204
2.056766763	1.7655275	0.0000204
2.057189879	1.7655236	0.0000204
2.057613169	1.7655196	0.0000204
2.058036633	1.7655158	0.0000204
2.058460272	1.7655119	0.0000204
2.058884085	1.7655079	0.0000204
2.059308072	1.7655041	0.0000204
