4.000000000000000222e-01 1.851447000000000065e+00 1.798010000000000060e-03
4.001921883445536121e-01 1.851443069999999969e+00 1.792109999999999970e-03
4.003845614596831526e-01 1.851439129999999933e+00 1.786199999999999941e-03
4.005771196119751187e-01 1.851434250000000059e+00 1.780300000000000068e-03
4.007698630686902241e-01 1.851430260000000105e+00 1.774399999999999979e-03
4.009627920971217119e-01 1.851426330000000009e+00 1.768500000000000107e-03
4.011559069655595833e-01 1.851422389999999973e+00 1.763489999999999936e-03
4.013492079426504433e-01 1.851418460000000099e+00 1.758580000000000039e-03
4.015426952975592600e-01 1.851414530000000003e+00 1.753659999999999984e-03
4.017363692999695313e-01 1.851410589999999967e+00 1.748739999999999930e-03
4.019302302202474864e-01 1.851406660000000093e+00 1.743820000000000092e-03
4.021242783287966027e-01 1.851402729999999996e+00 1.739730000000000096e-03
4.023185138970273855e-01 1.851398789999999961e+00 1.734990000000000056e-03
4.025129371967137715e-01 1.851394860000000087e+00 1.730860000000000081e-03
4.027075485001548882e-01 1.851390920000000051e+00 1.726920000000000061e-03
4.029023480801768864e-01 1.851386989999999955e+00 1.722989999999999982e-03
4.030973362101342716e-01 1.851382319999999915e+00 1.719059999999999902e-03
4.032925131640732186e-01 1.851378119999999905e+00 1.715120000000000099e-03
4.034878792160831451e-01 1.851374190000000031e+00 1.711190000000000020e-03
4.036834346412730978e-01 1.851370249999999995e+00 1.707940000000000022e-03
4.038791797151224938e-01 1.851366319999999899e+00 1.704320000000000054e-03
4.040751147136458221e-01 1.851362380000000085e+00 1.701040000000000017e-03
4.042712399133933654e-01 1.851358449999999989e+00 1.697450000000000087e-03
4.044675555914523102e-01 1.851354519999999892e+00 1.694140000000000012e-03
4.046640620256122811e-01 1.851350580000000079e+00 1.691189999999999968e-03
4.048607594937115861e-01 1.851346649999999983e+00 1.688239999999999923e-03
4.050576482746204299e-01 1.851342709999999947e+00 1.685290000000000095e-03
4.052547286475881028e-01 1.851338219999999923e+00 1.682329999999999893e-03
4.054520008924074048e-01 1.851333850000000059e+00 1.679380000000000065e-03
4.056494652894162556e-01 1.851329910000000023e+00 1.676430000000000021e-03
4.058471221196637280e-01 1.851325979999999927e+00 1.673479999999999976e-03
