6.666666666666667407e-01 2.873504300000000011e+00 3.358995999999999871e+00
7.142857142857143016e-01 2.944337400000000216e+00 3.464808399999999899e+00
7.692307692307692735e-01 2.973632999999999971e+00 3.547157900000000197e+00
8.333333333333332593e-01 3.034287200000000073e+00 3.748607999999999940e+00
9.090909090909090606e-01 3.093741399999999864e+00 3.897444600000000037e+00
1.000000000000000000e+00 3.183761300000000016e+00 4.144244399999999828e+00
1.052631578947368585e+00 3.222769700000000181e+00 4.285245299999999702e+00
1.111111111111111160e+00 3.275067599999999857e+00 4.441921100000000067e+00
1.176470588235294157e+00 3.334429599999999994e+00 4.613802100000000017e+00
1.250000000000000000e+00 3.398988899999999980e+00 4.803297200000000267e+00
1.333333333333333481e+00 3.467115000000000169e+00 5.014667400000000441e+00
1.428571428571428603e+00 3.537607700000000133e+00 5.254231100000000154e+00
1.538461538461538547e+00 3.609961499999999823e+00 5.530637399999999815e+00
1.666666666666666519e+00 3.684574500000000086e+00 5.855331200000000180e+00
1.818181818181818121e+00 3.762898100000000134e+00 6.243406300000000186e+00
2.000000000000000000e+00 3.847581799999999941e+00 6.715165500000000343e+00
2.105263157894737169e+00 3.893518100000000093e+00 6.990845000000000198e+00
2.222222222222222321e+00 3.942711399999999866e+00 7.298919399999999946e+00
2.352941176470588314e+00 3.995980199999999982e+00 7.645001999999999853e+00
2.500000000000000000e+00 4.054326399999999886e+00 8.036051300000000452e+00
2.666666666666666963e+00 4.118994599999999728e+00 8.480822699999999159e+00
2.857142857142857206e+00 4.191557399999999767e+00 8.990517199999999320e+00
3.076923076923077094e+00 4.274053499999999950e+00 9.579724600000000478e+00
3.333333333333333037e+00 4.369197800000000242e+00 1.026783499999999982e+01
3.636363636363636243e+00 4.480729700000000371e+00 1.108121200000000073e+01
4.000000000000000000e+00 4.613996000000000208e+00 1.205665499999999923e+01
4.444444444444444642e+00 4.776977699999999771e+00 1.324714499999999973e+01
5.000000000000000000e+00 4.982224200000000103e+00 1.473183200000000070e+01
5.714285714285714413e+00 5.250715999999999717e+00 1.663443699999999836e+01
6.666666666666666075e+00 5.620294699999999644e+00 1.915967099999999945e+01
8.000000000000000000e+00 6.166203300000000276e+00 2.267223200000000105e+01
1.000000000000000000e+01 7.068657899999999827e+00 2.790174299999999974e+01
1.111111111111111072e+01 7.621632599999999869e+00 3.080742499999999851e+01
1.250000000000000000e+01 8.346764500000000808e+00 3.438401300000000305e+01
1.428571428571428648e+01 9.353252700000000530e+00 3.893666600000000244e+01
1.666666666666666785e+01 1.082553099999999979e+01 4.492172500000000213e+01
2.000000000000000000e+01 1.313127000000000066e+01 5.312440999999999747e+01
2.222222222222222143e+01 1.482048400000000044e+01 5.846998299999999915e+01
2.500000000000000000e+01 1.709330900000000142e+01 6.500421699999999703e+01
2.857142857142857295e+01 2.025982700000000136e+01 7.314960800000000063e+01
3.333333333333333570e+01 2.486149400000000043e+01 8.353315800000000024e+01
4.000000000000000000e+01 3.189595699999999923e+01 9.709000399999999331e+01
4.444444444444444287e+01 3.686649500000000046e+01 1.054550700000000063e+02
5.000000000000000000e+01 4.326021800000000184e+01 1.150759199999999964e+02
5.714285714285714590e+01 5.116997800000000041e+01 1.263900699999999944e+02
6.666666666666667140e+01 6.129588300000000345e+01 1.403482600000000105e+02
8.000000000000000000e+01 7.519142700000000445e+01 1.581908999999999992e+02
1.000000000000000000e+02 9.535770999999999731e+01 1.819471000000000060e+02
1.250000000000000000e+02 1.203999199999999945e+02 2.073266500000000008e+02
1.538461538461538680e+02 1.471126299999999958e+02 2.302263700000000028e+02
2.000000000000000000e+02 1.834162100000000066e+02 2.603694899999999848e+02
2.857142857142857224e+02 2.385193999999999903e+02 3.059805200000000127e+02
