3.400000000000000244e-01 1.617979999999999974e+00 1.657000000000000053e-03
3.599999999999999867e-01 1.611099999999999977e+00 8.829999999999999958e-04
3.800000000000000044e-01 1.606219999999999981e+00 5.349999999999999938e-04
4.000000000000000222e-01 1.601809999999999956e+00 4.000000000000000192e-04
4.199999999999999845e-01 1.598740000000000050e+00 3.379999999999999758e-04
4.500000000000000111e-01 1.595190000000000108e+00 3.089999999999999756e-04
5.000000000000000000e-01 1.588999999999999968e+00 2.900000000000000017e-04
5.500000000000000444e-01 1.586759999999999948e+00 3.020000000000000223e-04
5.999999999999999778e-01 1.584289999999999976e+00 3.099999999999999999e-04
6.500000000000000222e-01 1.580100000000000060e+00 3.269999999999999795e-04
6.999999999999999556e-01 1.576750000000000096e+00 3.510000000000000208e-04
7.500000000000000000e-01 1.573469999999999924e+00 3.840000000000000097e-04
8.000000000000000444e-01 1.573209999999999997e+00 4.229999999999999819e-04
9.000000000000000222e-01 1.567460000000000075e+00 5.069999999999999637e-04
1.000000000000000000e+00 1.565090000000000092e+00 5.810000000000000277e-04
1.100000000000000089e+00 1.560780000000000056e+00 6.229999999999999644e-04
1.199999999999999956e+00 1.556640000000000024e+00 6.449999999999999570e-04
1.300000000000000044e+00 1.561120000000000063e+00 6.300000000000000261e-04
1.399999999999999911e+00 1.559960000000000013e+00 6.170000000000000354e-04
1.500000000000000000e+00 1.549120000000000053e+00 6.340000000000000149e-04
1.600000000000000089e+00 1.545860000000000012e+00 6.470000000000000057e-04
1.699999999999999956e+00 1.547250000000000014e+00 6.769999999999999759e-04
1.800000000000000044e+00 1.546810000000000018e+00 6.840000000000000377e-04
1.899999999999999911e+00 1.540699999999999958e+00 7.140000000000000079e-04
2.000000000000000000e+00 1.541320000000000023e+00 6.960000000000000041e-04
2.200000000000000178e+00 1.544720000000000093e+00 7.129999999999999836e-04
2.399999999999999911e+00 1.537300000000000111e+00 7.420000000000000380e-04
2.600000000000000089e+00 1.537309999999999954e+00 7.810000000000000102e-04
2.799999999999999822e+00 1.532929999999999904e+00 8.639999999999999677e-04
3.000000000000000000e+00 1.525039999999999951e+00 8.930000000000000221e-04
3.500000000000000000e+00 1.518319999999999892e+00 9.890000000000000787e-04
4.000000000000000000e+00 1.510979999999999990e+00 1.013999999999999927e-03
4.500000000000000000e+00 1.497260000000000035e+00 1.231000000000000106e-03
5.000000000000000000e+00 1.480320000000000080e+00 2.874999999999999951e-03
5.500000000000000000e+00 1.453470000000000040e+00 4.355999999999999629e-03
6.000000000000000000e+00 1.420679999999999943e+00 4.372000000000000018e-03
6.500000000000000000e+00 1.380049999999999999e+00 4.904000000000000373e-03
7.000000000000000000e+00 1.327960000000000029e+00 6.004999999999999921e-03
7.500000000000000000e+00 1.245999999999999996e+00 9.166000000000000536e-03
8.000000000000000000e+00 1.087590000000000057e+00 5.500000000000000028e-02
8.199999999999999289e+00 9.889480000000000492e-01 1.351060000000000039e-01
8.400000000000000355e+00 9.216609999999999525e-01 2.550640000000000129e-01
8.599999999999999645e+00 8.936760000000000259e-01 3.819199999999999817e-01
8.800000000000000711e+00 8.858589999999999520e-01 5.119099999999999762e-01
9.000000000000000000e+00 9.072170000000000512e-01 6.573799999999999644e-01
9.199999999999999289e+00 9.686000000000000165e-01 8.073519999999999586e-01
9.400000000000000355e+00 1.078710000000000058e+00 9.389790000000000081e-01
9.599999999999999645e+00 1.226040000000000019e+00 1.037090000000000067e+00
9.800000000000000711e+00 1.397440000000000015e+00 1.086950000000000083e+00
1.000000000000000000e+01 1.561320000000000041e+00 1.082470000000000043e+00
1.019999999999999929e+01 1.708669999999999911e+00 1.039570000000000105e+00
1.040000000000000036e+01 1.826179999999999914e+00 9.760480000000000267e-01
1.059999999999999964e+01 1.926190000000000069e+00 9.014069999999999583e-01
1.080000000000000071e+01 2.008439999999999781e+00 8.077239999999999975e-01
1.100000000000000000e+01 2.066300000000000026e+00 7.017489999999999561e-01
1.119999999999999929e+01 2.095540000000000180e+00 5.963500000000000467e-01
1.140000000000000036e+01 2.103720000000000034e+00 4.817480000000000095e-01
1.159999999999999964e+01 2.088109999999999911e+00 3.749000000000000110e-01
1.180000000000000071e+01 2.038670000000000204e+00 2.715899999999999981e-01
1.200000000000000000e+01 1.956320000000000059e+00 2.085110000000000019e-01
1.250000000000000000e+01 1.786510000000000042e+00 1.828879999999999950e-01
1.300000000000000000e+01 1.709440000000000071e+00 1.931309999999999971e-01
1.350000000000000000e+01 1.650220000000000020e+00 1.993900000000000117e-01
1.400000000000000000e+01 1.588100000000000067e+00 2.061260000000000037e-01
1.450000000000000000e+01 1.525840000000000085e+00 2.113629999999999953e-01
1.500000000000000000e+01 1.442530000000000090e+00 2.250290000000000068e-01
1.550000000000000000e+01 1.343140000000000001e+00 2.835389999999999855e-01
1.600000000000000000e+01 1.260250000000000092e+00 3.924880000000000035e-01
1.650000000000000000e+01 1.223649999999999904e+00 5.304370000000000474e-01
1.700000000000000000e+01 1.239519999999999955e+00 6.698300000000000365e-01
1.750000000000000000e+01 1.288839999999999986e+00 8.019309999999999494e-01
1.800000000000000000e+01 1.370020000000000016e+00 9.081289999999999640e-01
1.850000000000000000e+01 1.470299999999999940e+00 9.803150000000000475e-01
1.900000000000000000e+01 1.573260000000000103e+00 1.021549999999999958e+00
1.950000000000000000e+01 1.671950000000000047e+00 1.039400000000000102e+00
2.000000000000000000e+01 1.755449999999999955e+00 1.039809999999999901e+00
2.100000000000000000e+01 1.889699999999999935e+00 1.007370000000000099e+00
2.200000000000000000e+01 1.978960000000000052e+00 9.665049999999999475e-01
2.300000000000000000e+01 2.045729999999999826e+00 9.278049999999999908e-01
2.400000000000000000e+01 2.092909999999999826e+00 8.987749999999999906e-01
2.500000000000000000e+01 2.135940000000000172e+00 8.786610000000000253e-01
2.600000000000000000e+01 2.173560000000000159e+00 8.610579999999999901e-01
2.700000000000000000e+01 2.213950000000000085e+00 8.424559999999999826e-01
2.800000000000000000e+01 2.255510000000000126e+00 8.233740000000000503e-01
2.900000000000000000e+01 2.292279999999999873e+00 8.097360000000000113e-01
3.000000000000000000e+01 2.326179999999999914e+00 7.846109999999999474e-01
