1.998784495925512439e-01 1.885051459999999901e+00 3.785170999999999675e-02
2.000616313087203446e-01 1.883282239999999996e+00 3.709586000000000133e-02
2.002451490923134736e-01 1.881513020000000092e+00 3.634000999999999898e-02
2.004290038690501319e-01 1.879743799999999965e+00 3.558415999999999663e-02
2.006131965680125195e-01 1.877974580000000060e+00 3.482829999999999954e-02
2.007977281217415977e-01 1.876205359999999933e+00 3.407244999999999718e-02
2.009825994660916493e-01 1.874436140000000028e+00 3.331660000000000177e-02
2.011678115404877953e-01 1.872666919999999902e+00 3.256074999999999942e-02
2.013533652877806390e-01 1.870897699999999997e+00 3.180489999999999706e-02
2.015392616543433546e-01 1.869128480000000092e+00 3.104905000000000165e-02
2.017255015899254433e-01 1.867359259999999965e+00 3.029319999999999929e-02
2.019120860479120816e-01 1.865590040000000061e+00 2.953735000000000041e-02
2.020990159851784040e-01 1.863872430000000024e+00 2.878150000000000153e-02
2.022862923621464026e-01 1.862156060000000002e+00 2.802564999999999917e-02
2.024739161428421585e-01 1.860439689999999979e+00 2.726980000000000029e-02
2.026618882947485989e-01 1.858723329999999896e+00 2.651395000000000141e-02
2.028502097890680644e-01 1.857006960000000095e+00 2.576815999999999829e-02
2.030388816005749553e-01 1.855290590000000073e+00 2.519379000000000063e-02
2.032279047077148737e-01 1.853574229999999989e+00 2.461941999999999950e-02
2.034172800924566038e-01 1.851857859999999967e+00 2.404506000000000004e-02
2.036070087405564277e-01 1.850141489999999944e+00 2.347068999999999891e-02
2.037970916414104106e-01 1.848425130000000083e+00 2.289632000000000125e-02
2.039875297881543759e-01 1.846708760000000060e+00 2.232195000000000012e-02
2.041783241775148583e-01 1.844992390000000038e+00 2.174759000000000067e-02
2.043694758100759179e-01 1.843276029999999954e+00 2.150964000000000001e-02
2.045609856901304813e-01 1.841559659999999932e+00 2.130208999999999922e-02
2.047528548257811776e-01 1.839843289999999909e+00 2.109453999999999843e-02
2.049450842287907359e-01 1.838126930000000048e+00 2.088699000000000111e-02
2.051376749148507705e-01 1.836410560000000025e+00 2.067942999999999865e-02
2.053306279034324000e-01 1.834694190000000003e+00 2.047188000000000133e-02
2.055239442178460052e-01 1.832977829999999919e+00 2.026433000000000054e-02
2.057176248853016809e-01 1.831299790000000094e+00 2.005677000000000154e-02
2.059116709367581899e-01 1.829687969999999941e+00 1.984922000000000075e-02
2.061060834071949122e-01 1.828076150000000011e+00 1.964166999999999996e-02
2.063008633354613541e-01 1.826464330000000080e+00 1.943411999999999917e-02
2.064960117643802606e-01 1.824852509999999928e+00 1.922656000000000018e-02
2.066915297405960972e-01 1.823240689999999997e+00 1.901900999999999939e-02
2.068874183148489698e-01 1.821628870000000067e+00 1.881145999999999860e-02
2.070836785418234960e-01 1.820017049999999914e+00 1.860391000000000128e-02
2.072803114802529989e-01 1.818405229999999984e+00 1.839634999999999881e-02
2.074773181927669075e-01 1.816793410000000053e+00 1.818880000000000149e-02
2.076746997461673960e-01 1.815181589999999900e+00 1.798125000000000070e-02
2.078724572112769509e-01 1.813569769999999970e+00 1.777369000000000171e-02
2.080705916630440910e-01 1.811957950000000039e+00 1.756614000000000092e-02
2.082691041803896581e-01 1.810346119999999948e+00 1.735859000000000013e-02
2.084679958464857319e-01 1.808734300000000017e+00 1.715103999999999934e-02
2.086672677486028082e-01 1.807122480000000087e+00 1.694348000000000035e-02
2.088669209781723879e-01 1.805510659999999934e+00 1.673592999999999956e-02
2.090669566308509530e-01 1.803898840000000003e+00 1.652837999999999877e-02
2.092673758063650913e-01 1.802287020000000073e+00 1.632083000000000145e-02
2.094681796087936587e-01 1.800675199999999920e+00 1.611326999999999898e-02
2.096693691464134313e-01 1.799172189999999949e+00 1.590572000000000166e-02
2.098709455318074346e-01 1.797704109999999966e+00 1.569817000000000087e-02
2.100729098817089024e-01 1.796236039999999923e+00 1.549061000000000014e-02
2.102752633172862984e-01 1.794767959999999940e+00 1.528305999999999935e-02
2.104780069639879125e-01 1.793299879999999957e+00 1.507556999999999994e-02
2.106811419516513295e-01 1.791831809999999914e+00 1.486810000000000041e-02
2.108846694143464984e-01 1.790363729999999931e+00 1.466062999999999915e-02
2.110885904906635024e-01 1.788895660000000110e+00 1.445315999999999962e-02
2.112929063235559901e-01 1.787427579999999905e+00 1.424569000000000009e-02
2.114976180604517808e-01 1.785959510000000083e+00 1.403822000000000056e-02
2.117027268530954909e-01 1.784491430000000101e+00 1.383074999999999929e-02
2.119082338578383296e-01 1.783023349999999896e+00 1.362327999999999976e-02
2.121141402354810301e-01 1.781555280000000074e+00 1.341581000000000023e-02
2.123204471513853997e-01 1.780087200000000092e+00 1.320834000000000071e-02
2.125271557753163343e-01 1.778619130000000048e+00 1.300086999999999944e-02
2.127342672817337799e-01 1.777151050000000065e+00 1.279339999999999991e-02
2.129417828496353304e-01 1.775682980000000022e+00 1.258593000000000038e-02
2.131497036626232022e-01 1.774214900000000039e+00 1.237846000000000085e-02
2.133580309089724569e-01 1.772746829999999996e+00 1.217098999999999959e-02
2.135667657814716291e-01 1.771303440000000062e+00 1.196352000000000006e-02
2.137759094777183788e-01 1.770003049999999911e+00 1.175605000000000053e-02
