1.0,2.0,1
1.0,4.0,1
1.0,6.0,1
1.0,8.0,1
1.0,10.0,1
2.0,2.0,1
2.0,4.0,1
2.0,6.0,1
2.0,8.0,1
2.0,10.0,1
3.0,2.0,1
3.0,4.0,1
3.0,6.0,1
3.0,8.0,1
3.0,10.0,1
4.0,2.0,1
4.0,4.0,1
4.0,6.0,1
4.0,8.0,1
4.0,10.0,1
5.0,2.0,1
5.0,4.0,1
5.0,6.0,1
5.0,8.0,1
5.0,10.0,1
0.5,2.0,1
0.75,2.0,1
1.25,2.0,1
1.5,2.0,1
1.75,2.0,1
0.5,4.0,1
0.75,4.0,1
1.25,4.0,1
1.5,4.0,1
1.75,4.0,1
0.5,6.0,1
0.75,6.0,1
1.25,6.0,1
1.5,6.0,1
1.75,6.0,1
0.5,8.0,1
0.75,8.0,1
1.25,8.0,1
1.5,8.0,1
1.75,8.0,1
0.5,10.0,1
0.75,10.0,1
1.25,10.0,1
1.5,10.0,1
1.75,10.0,1
0.5,1.0,1
0.75,1.0,1
1.25,1.0,1
1.5,1.0,1
1.75,1.0,1
1.0,1.0,1
1.0,1.0,1
2.0,1.0,1
2.0,1.0,1
3.0,1.0,1
3.0,1.0,1
4.0,1.0,1
4.0,1.0,1
5.0,1.0,1
5.0,1.0,1
